"Description: ","Monthly number of days when TN < 2 °C"
"Station: ","sydney"
"Latitude: ","0"
"Longitude: ","0"
"Base period: ","1971 - 2000"
"ClimPACT_version: ","2.0.0"
"Date_of_calculation: ","2017-11-08"
time, tnlt2, normalised (all years)
1949-11, 0, -99.9
1949-12, 0, -99.9
1950-01, 0, -99.9
1950-02, 0, -99.9
1950-03, 0, -99.9
1950-04, 0, -99.9
1950-05, 0, -99.9
1950-06, 0, -99.9
1950-07, 0, -99.9
1950-08, 0, -99.9
1950-09, 0, -99.9
1950-10, 0, -99.9
1950-11, 0, -99.9
1950-12, 0, -99.9
1951-01, 0, -99.9
1951-02, 0, -99.9
1951-03, 0, -99.9
1951-04, 0, -99.9
1951-05, 0, -99.9
1951-06, 0, -99.9
1951-07, 0, -99.9
1951-08, 0, -99.9
1951-09, 0, -99.9
1951-10, 0, -99.9
1951-11, 0, -99.9
1951-12, 0, -99.9
1952-01, 0, -99.9
1952-02, 0, -99.9
1952-03, 0, -99.9
1952-04, 0, -99.9
1952-05, 0, -99.9
1952-06, 0, -99.9
1952-07, 0, -99.9
1952-08, 0, -99.9
1952-09, 0, -99.9
1952-10, 0, -99.9
1952-11, 0, -99.9
1952-12, 0, -99.9
1953-01, 0, -99.9
1953-02, 0, -99.9
1953-03, 0, -99.9
1953-04, 0, -99.9
1953-05, 0, -99.9
1953-06, 0, -99.9
1953-07, 0, -99.9
1953-08, 0, -99.9
1953-09, 0, -99.9
1953-10, 0, -99.9
1953-11, 0, -99.9
1953-12, 0, -99.9
1954-01, 0, -99.9
1954-02, 0, -99.9
1954-03, 0, -99.9
1954-04, 0, -99.9
1954-05, 0, -99.9
1954-06, 0, -99.9
1954-07, 0, -99.9
1954-08, 0, -99.9
1954-09, 0, -99.9
1954-10, 0, -99.9
1954-11, 0, -99.9
1954-12, 0, -99.9
1955-01, 0, -99.9
1955-02, 0, -99.9
1955-03, 0, -99.9
1955-04, 0, -99.9
1955-05, 0, -99.9
1955-06, 0, -99.9
1955-07, 0, -99.9
1955-08, 0, -99.9
1955-09, 0, -99.9
1955-10, 0, -99.9
1955-11, 0, -99.9
1955-12, 0, -99.9
1956-01, 0, -99.9
1956-02, 0, -99.9
1956-03, 0, -99.9
1956-04, 0, -99.9
1956-05, 0, -99.9
1956-06, 0, -99.9
1956-07, 0, -99.9
1956-08, 0, -99.9
1956-09, 0, -99.9
1956-10, 0, -99.9
1956-11, 0, -99.9
1956-12, 0, -99.9
1957-01, 0, -99.9
1957-02, 0, -99.9
1957-03, 0, -99.9
1957-04, 0, -99.9
1957-05, 0, -99.9
1957-06, 0, -99.9
1957-07, 0, -99.9
1957-08, 0, -99.9
1957-09, 0, -99.9
1957-10, 0, -99.9
1957-11, 0, -99.9
1957-12, 0, -99.9
1958-01, 0, -99.9
1958-02, 0, -99.9
1958-03, 0, -99.9
1958-04, 0, -99.9
1958-05, 0, -99.9
1958-06, 0, -99.9
1958-07, 0, -99.9
1958-08, 0, -99.9
1958-09, 0, -99.9
1958-10, 0, -99.9
1958-11, 0, -99.9
1958-12, 0, -99.9
1959-01, 0, -99.9
1959-02, 0, -99.9
1959-03, 0, -99.9
1959-04, 0, -99.9
1959-05, 0, -99.9
1959-06, 0, -99.9
1959-07, 0, -99.9
1959-08, 0, -99.9
1959-09, 0, -99.9
1959-10, 0, -99.9
1959-11, 0, -99.9
1959-12, 0, -99.9
1960-01, 0, -99.9
1960-02, 0, -99.9
1960-03, 0, -99.9
1960-04, 0, -99.9
1960-05, 0, -99.9
1960-06, 0, -99.9
1960-07, 0, -99.9
1960-08, 0, -99.9
1960-09, 0, -99.9
1960-10, 0, -99.9
1960-11, 0, -99.9
1960-12, 0, -99.9
1961-01, 0, -99.9
1961-02, 0, -99.9
1961-03, 0, -99.9
1961-04, 0, -99.9
1961-05, 0, -99.9
1961-06, 0, -99.9
1961-07, 0, -99.9
1961-08, 0, -99.9
1961-09, 0, -99.9
1961-10, 0, -99.9
1961-11, 0, -99.9
1961-12, 0, -99.9
1962-01, 0, -99.9
1962-02, 0, -99.9
1962-03, 0, -99.9
1962-04, 0, -99.9
1962-05, 0, -99.9
1962-06, 0, -99.9
1962-07, 0, -99.9
1962-08, 0, -99.9
1962-09, 0, -99.9
1962-10, 0, -99.9
1962-11, 0, -99.9
1962-12, 0, -99.9
1963-01, 0, -99.9
1963-02, 0, -99.9
1963-03, 0, -99.9
1963-04, 0, -99.9
1963-05, 0, -99.9
1963-06, 0, -99.9
1963-07, 0, -99.9
1963-08, 0, -99.9
1963-09, 0, -99.9
1963-10, 0, -99.9
1963-11, 0, -99.9
1963-12, 0, -99.9
1964-01, 0, -99.9
1964-02, 0, -99.9
1964-03, 0, -99.9
1964-04, 0, -99.9
1964-05, 0, -99.9
1964-06, 0, -99.9
1964-07, 0, -99.9
1964-08, 0, -99.9
1964-09, 0, -99.9
1964-10, 0, -99.9
1964-11, 0, -99.9
1964-12, 0, -99.9
1965-01, 0, -99.9
1965-02, 0, -99.9
1965-03, 0, -99.9
1965-04, 0, -99.9
1965-05, 0, -99.9
1965-06, 0, -99.9
1965-07, 0, -99.9
1965-08, 0, -99.9
1965-09, 0, -99.9
1965-10, 0, -99.9
1965-11, 0, -99.9
1965-12, 0, -99.9
1966-01, 0, -99.9
1966-02, 0, -99.9
1966-03, 0, -99.9
1966-04, 0, -99.9
1966-05, 0, -99.9
1966-06, 0, -99.9
1966-07, 0, -99.9
1966-08, 0, -99.9
1966-09, 0, -99.9
1966-10, 0, -99.9
1966-11, 0, -99.9
1966-12, 0, -99.9
1967-01, 0, -99.9
1967-02, 0, -99.9
1967-03, 0, -99.9
1967-04, 0, -99.9
1967-05, 0, -99.9
1967-06, 0, -99.9
1967-07, 0, -99.9
1967-08, 0, -99.9
1967-09, 0, -99.9
1967-10, 0, -99.9
1967-11, 0, -99.9
1967-12, 0, -99.9
1968-01, 0, -99.9
1968-02, 0, -99.9
1968-03, 0, -99.9
1968-04, 0, -99.9
1968-05, 0, -99.9
1968-06, 0, -99.9
1968-07, 0, -99.9
1968-08, 0, -99.9
1968-09, 0, -99.9
1968-10, 0, -99.9
1968-11, 0, -99.9
1968-12, 0, -99.9
1969-01, 0, -99.9
1969-02, 0, -99.9
1969-03, 0, -99.9
1969-04, 0, -99.9
1969-05, 0, -99.9
1969-06, 0, -99.9
1969-07, 0, -99.9
1969-08, 0, -99.9
1969-09, 0, -99.9
1969-10, 0, -99.9
1969-11, 0, -99.9
1969-12, 0, -99.9
1970-01, 0, -99.9
1970-02, 0, -99.9
1970-03, 0, -99.9
1970-04, 0, -99.9
1970-05, 0, -99.9
1970-06, 0, -99.9
1970-07, 0, -99.9
1970-08, 0, -99.9
1970-09, 0, -99.9
1970-10, 0, -99.9
1970-11, 0, -99.9
1970-12, 0, -99.9
1971-01, 0, -99.9
1971-02, 0, -99.9
1971-03, 0, -99.9
1971-04, 0, -99.9
1971-05, 0, -99.9
1971-06, 0, -99.9
1971-07, 0, -99.9
1971-08, 0, -99.9
1971-09, 0, -99.9
1971-10, 0, -99.9
1971-11, 0, -99.9
1971-12, 0, -99.9
1972-01, 0, -99.9
1972-02, 0, -99.9
1972-03, 0, -99.9
1972-04, 0, -99.9
1972-05, 0, -99.9
1972-06, 0, -99.9
1972-07, 0, -99.9
1972-08, 0, -99.9
1972-09, 0, -99.9
1972-10, 0, -99.9
1972-11, 0, -99.9
1972-12, 0, -99.9
1973-01, 0, -99.9
1973-02, 0, -99.9
1973-03, 0, -99.9
1973-04, 0, -99.9
1973-05, 0, -99.9
1973-06, 0, -99.9
1973-07, 0, -99.9
1973-08, 0, -99.9
1973-09, 0, -99.9
1973-10, 0, -99.9
1973-11, 0, -99.9
1973-12, 0, -99.9
1974-01, 0, -99.9
1974-02, 0, -99.9
1974-03, 0, -99.9
1974-04, 0, -99.9
1974-05, 0, -99.9
1974-06, 0, -99.9
1974-07, 0, -99.9
1974-08, 0, -99.9
1974-09, 0, -99.9
1974-10, 0, -99.9
1974-11, 0, -99.9
1974-12, 0, -99.9
1975-01, 0, -99.9
1975-02, 0, -99.9
1975-03, 0, -99.9
1975-04, 0, -99.9
1975-05, 0, -99.9
1975-06, 0, -99.9
1975-07, 0, -99.9
1975-08, 0, -99.9
1975-09, 0, -99.9
1975-10, 0, -99.9
1975-11, 0, -99.9
1975-12, 0, -99.9
1976-01, 0, -99.9
1976-02, 0, -99.9
1976-03, 0, -99.9
1976-04, 0, -99.9
1976-05, 0, -99.9
1976-06, 0, -99.9
1976-07, 0, -99.9
1976-08, 0, -99.9
1976-09, 0, -99.9
1976-10, 0, -99.9
1976-11, 0, -99.9
1976-12, 0, -99.9
1977-01, 0, -99.9
1977-02, 0, -99.9
1977-03, 0, -99.9
1977-04, 0, -99.9
1977-05, 0, -99.9
1977-06, 0, -99.9
1977-07, 0, -99.9
1977-08, 0, -99.9
1977-09, 0, -99.9
1977-10, 0, -99.9
1977-11, 0, -99.9
1977-12, 0, -99.9
1978-01, 0, -99.9
1978-02, 0, -99.9
1978-03, 0, -99.9
1978-04, 0, -99.9
1978-05, 0, -99.9
1978-06, 0, -99.9
1978-07, 0, -99.9
1978-08, 0, -99.9
1978-09, 0, -99.9
1978-10, 0, -99.9
1978-11, 0, -99.9
1978-12, 0, -99.9
1979-01, 0, -99.9
1979-02, 0, -99.9
1979-03, 0, -99.9
1979-04, 0, -99.9
1979-05, 0, -99.9
1979-06, 0, -99.9
1979-07, 0, -99.9
1979-08, 0, -99.9
1979-09, 0, -99.9
1979-10, 0, -99.9
1979-11, 0, -99.9
1979-12, 0, -99.9
1980-01, 0, -99.9
1980-02, 0, -99.9
1980-03, 0, -99.9
1980-04, 0, -99.9
1980-05, 0, -99.9
1980-06, 0, -99.9
1980-07, 0, -99.9
1980-08, 0, -99.9
1980-09, 0, -99.9
1980-10, 0, -99.9
1980-11, 0, -99.9
1980-12, 0, -99.9
1981-01, 0, -99.9
1981-02, 0, -99.9
1981-03, 0, -99.9
1981-04, 0, -99.9
1981-05, 0, -99.9
1981-06, 0, -99.9
1981-07, 0, -99.9
1981-08, 0, -99.9
1981-09, 0, -99.9
1981-10, 0, -99.9
1981-11, 0, -99.9
1981-12, 0, -99.9
1982-01, 0, -99.9
1982-02, 0, -99.9
1982-03, 0, -99.9
1982-04, 0, -99.9
1982-05, 0, -99.9
1982-06, 0, -99.9
1982-07, 0, -99.9
1982-08, 0, -99.9
1982-09, 0, -99.9
1982-10, 0, -99.9
1982-11, 0, -99.9
1982-12, 0, -99.9
1983-01, 0, -99.9
1983-02, 0, -99.9
1983-03, 0, -99.9
1983-04, 0, -99.9
1983-05, 0, -99.9
1983-06, 0, -99.9
1983-07, 0, -99.9
1983-08, 0, -99.9
1983-09, 0, -99.9
1983-10, 0, -99.9
1983-11, 0, -99.9
1983-12, 0, -99.9
1984-01, 0, -99.9
1984-02, 0, -99.9
1984-03, 0, -99.9
1984-04, 0, -99.9
1984-05, 0, -99.9
1984-06, 0, -99.9
1984-07, 0, -99.9
1984-08, 0, -99.9
1984-09, 0, -99.9
1984-10, 0, -99.9
1984-11, 0, -99.9
1984-12, 0, -99.9
1985-01, 0, -99.9
1985-02, 0, -99.9
1985-03, 0, -99.9
1985-04, 0, -99.9
1985-05, 0, -99.9
1985-06, 0, -99.9
1985-07, 0, -99.9
1985-08, 0, -99.9
1985-09, 0, -99.9
1985-10, 0, -99.9
1985-11, 0, -99.9
1985-12, 0, -99.9
1986-01, 0, -99.9
1986-02, 0, -99.9
1986-03, 0, -99.9
1986-04, 0, -99.9
1986-05, 0, -99.9
1986-06, 0, -99.9
1986-07, 0, -99.9
1986-08, 0, -99.9
1986-09, 0, -99.9
1986-10, 0, -99.9
1986-11, 0, -99.9
1986-12, 0, -99.9
1987-01, 0, -99.9
1987-02, 0, -99.9
1987-03, 0, -99.9
1987-04, 0, -99.9
1987-05, 0, -99.9
1987-06, 0, -99.9
1987-07, 0, -99.9
1987-08, 0, -99.9
1987-09, 0, -99.9
1987-10, 0, -99.9
1987-11, 0, -99.9
1987-12, 0, -99.9
1988-01, 0, -99.9
1988-02, 0, -99.9
1988-03, 0, -99.9
1988-04, 0, -99.9
1988-05, 0, -99.9
1988-06, 0, -99.9
1988-07, 0, -99.9
1988-08, 0, -99.9
1988-09, 0, -99.9
1988-10, 0, -99.9
1988-11, 0, -99.9
1988-12, 0, -99.9
1989-01, 0, -99.9
1989-02, 0, -99.9
1989-03, 0, -99.9
1989-04, 0, -99.9
1989-05, 0, -99.9
1989-06, 0, -99.9
1989-07, 0, -99.9
1989-08, 0, -99.9
1989-09, 0, -99.9
1989-10, 0, -99.9
1989-11, 0, -99.9
1989-12, 0, -99.9
1990-01, 0, -99.9
1990-02, 0, -99.9
1990-03, 0, -99.9
1990-04, 0, -99.9
1990-05, 0, -99.9
1990-06, 0, -99.9
1990-07, 0, -99.9
1990-08, 0, -99.9
1990-09, 0, -99.9
1990-10, 0, -99.9
1990-11, 0, -99.9
1990-12, 0, -99.9
1991-01, 0, -99.9
1991-02, 0, -99.9
1991-03, 0, -99.9
1991-04, 0, -99.9
1991-05, 0, -99.9
1991-06, 0, -99.9
1991-07, 0, -99.9
1991-08, 0, -99.9
1991-09, 0, -99.9
1991-10, 0, -99.9
1991-11, 0, -99.9
1991-12, 0, -99.9
1992-01, 0, -99.9
1992-02, 0, -99.9
1992-03, 0, -99.9
1992-04, 0, -99.9
1992-05, 0, -99.9
1992-06, 0, -99.9
1992-07, 0, -99.9
1992-08, 0, -99.9
1992-09, 0, -99.9
1992-10, 0, -99.9
1992-11, 0, -99.9
1992-12, 0, -99.9
1993-01, 0, -99.9
1993-02, 0, -99.9
1993-03, 0, -99.9
1993-04, 0, -99.9
1993-05, 0, -99.9
1993-06, 0, -99.9
1993-07, 0, -99.9
1993-08, 0, -99.9
1993-09, 0, -99.9
1993-10, 0, -99.9
1993-11, 0, -99.9
1993-12, 0, -99.9
1994-01, 0, -99.9
1994-02, 0, -99.9
1994-03, 0, -99.9
1994-04, 0, -99.9
1994-05, 0, -99.9
1994-06, 0, -99.9
1994-07, 0, -99.9
1994-08, 0, -99.9
1994-09, 0, -99.9
1994-10, 0, -99.9
1994-11, 0, -99.9
1994-12, 0, -99.9
1995-01, 0, -99.9
1995-02, 0, -99.9
1995-03, 0, -99.9
1995-04, 0, -99.9
1995-05, 0, -99.9
1995-06, 0, -99.9
1995-07, 0, -99.9
1995-08, 0, -99.9
1995-09, 0, -99.9
1995-10, 0, -99.9
1995-11, 0, -99.9
1995-12, 0, -99.9
1996-01, 0, -99.9
1996-02, 0, -99.9
1996-03, 0, -99.9
1996-04, 0, -99.9
1996-05, 0, -99.9
1996-06, 0, -99.9
1996-07, 0, -99.9
1996-08, 0, -99.9
1996-09, 0, -99.9
1996-10, -99.9, -99.9
1996-11, 0, -99.9
1996-12, 0, -99.9
1997-01, 0, -99.9
1997-02, 0, -99.9
1997-03, 0, -99.9
1997-04, 0, -99.9
1997-05, 0, -99.9
1997-06, 0, -99.9
1997-07, 0, -99.9
1997-08, 0, -99.9
1997-09, 0, -99.9
1997-10, 0, -99.9
1997-11, 0, -99.9
1997-12, 0, -99.9
1998-01, 0, -99.9
1998-02, 0, -99.9
1998-03, 0, -99.9
1998-04, 0, -99.9
1998-05, 0, -99.9
1998-06, 0, -99.9
1998-07, 0, -99.9
1998-08, 0, -99.9
1998-09, 0, -99.9
1998-10, 0, -99.9
1998-11, 0, -99.9
1998-12, 0, -99.9
1999-01, 0, -99.9
1999-02, 0, -99.9
1999-03, 0, -99.9
1999-04, 0, -99.9
1999-05, 0, -99.9
1999-06, 0, -99.9
1999-07, 0, -99.9
1999-08, 0, -99.9
1999-09, 0, -99.9
1999-10, 0, -99.9
1999-11, 0, -99.9
1999-12, 0, -99.9
2000-01, 0, -99.9
2000-02, 0, -99.9
2000-03, 0, -99.9
2000-04, 0, -99.9
2000-05, 0, -99.9
2000-06, 0, -99.9
2000-07, 0, -99.9
2000-08, 0, -99.9
2000-09, 0, -99.9
2000-10, 0, -99.9
2000-11, 0, -99.9
2000-12, 0, -99.9
2001-01, 0, -99.9
2001-02, 0, -99.9
2001-03, 0, -99.9
2001-04, 0, -99.9
2001-05, 0, -99.9
2001-06, 0, -99.9
2001-07, 0, -99.9
2001-08, 0, -99.9
2001-09, 0, -99.9
2001-10, 0, -99.9
2001-11, 0, -99.9
2001-12, 0, -99.9
2002-01, 0, -99.9
2002-02, 0, -99.9
2002-03, 0, -99.9
2002-04, 0, -99.9
2002-05, 0, -99.9
2002-06, 0, -99.9
2002-07, 0, -99.9
2002-08, 0, -99.9
2002-09, 0, -99.9
2002-10, 0, -99.9
2002-11, 0, -99.9
2002-12, 0, -99.9
2003-01, 0, -99.9
2003-02, 0, -99.9
2003-03, 0, -99.9
2003-04, 0, -99.9
2003-05, 0, -99.9
2003-06, 0, -99.9
2003-07, 0, -99.9
2003-08, 0, -99.9
2003-09, 0, -99.9
2003-10, 0, -99.9
2003-11, 0, -99.9
2003-12, 0, -99.9
2004-01, 0, -99.9
2004-02, 0, -99.9
2004-03, 0, -99.9
2004-04, 0, -99.9
2004-05, 0, -99.9
2004-06, 0, -99.9
2004-07, 0, -99.9
2004-08, 0, -99.9
2004-09, 0, -99.9
2004-10, 0, -99.9
2004-11, 0, -99.9
2004-12, 0, -99.9
2005-01, 0, -99.9
2005-02, 0, -99.9
2005-03, 0, -99.9
2005-04, 0, -99.9
2005-05, 0, -99.9
2005-06, 0, -99.9
2005-07, 0, -99.9
2005-08, 0, -99.9
2005-09, 0, -99.9
2005-10, 0, -99.9
2005-11, 0, -99.9
2005-12, 0, -99.9
2006-01, 0, -99.9
2006-02, 0, -99.9
2006-03, 0, -99.9
2006-04, 0, -99.9
2006-05, 0, -99.9
2006-06, 0, -99.9
2006-07, 0, -99.9
2006-08, 0, -99.9
2006-09, 0, -99.9
2006-10, 0, -99.9
2006-11, 0, -99.9
2006-12, 0, -99.9
2007-01, 0, -99.9
2007-02, 0, -99.9
2007-03, 0, -99.9
2007-04, 0, -99.9
2007-05, 0, -99.9
2007-06, 0, -99.9
2007-07, 0, -99.9
2007-08, 0, -99.9
2007-09, 0, -99.9
2007-10, 0, -99.9
2007-11, 0, -99.9
2007-12, 0, -99.9
2008-01, 0, -99.9
2008-02, 0, -99.9
2008-03, 0, -99.9
2008-04, 0, -99.9
2008-05, 0, -99.9
2008-06, 0, -99.9
2008-07, 0, -99.9
2008-08, 0, -99.9
2008-09, 0, -99.9
2008-10, 0, -99.9
2008-11, 0, -99.9
2008-12, 0, -99.9
2009-01, 0, -99.9
2009-02, 0, -99.9
2009-03, 0, -99.9
2009-04, 0, -99.9
2009-05, 0, -99.9
2009-06, 0, -99.9
2009-07, 0, -99.9
2009-08, 0, -99.9
2009-09, 0, -99.9
2009-10, 0, -99.9
2009-11, 0, -99.9
2009-12, 0, -99.9
2010-01, 0, -99.9
2010-02, 0, -99.9
2010-03, 0, -99.9
2010-04, 0, -99.9
2010-05, 0, -99.9
2010-06, 0, -99.9
2010-07, 0, -99.9
2010-08, 0, -99.9
2010-09, 0, -99.9
2010-10, 0, -99.9
2010-11, 0, -99.9
2010-12, 0, -99.9
2011-01, 0, -99.9
2011-02, 0, -99.9
2011-03, 0, -99.9
2011-04, 0, -99.9
2011-05, 0, -99.9
2011-06, 0, -99.9
2011-07, 0, -99.9
2011-08, 0, -99.9
2011-09, 0, -99.9
2011-10, 0, -99.9
2011-11, 0, -99.9
2011-12, 0, -99.9
2012-01, 0, -99.9
2012-02, 0, -99.9
2012-03, 0, -99.9
2012-04, 0, -99.9
2012-05, 0, -99.9
2012-06, 0, -99.9
2012-07, 0, -99.9
2012-08, 0, -99.9
2012-09, 0, -99.9
2012-10, 0, -99.9
2012-11, 0, -99.9
2012-12, 0, -99.9
2013-01, 0, -99.9
2013-02, 0, -99.9
2013-03, 0, -99.9
2013-04, 0, -99.9
2013-05, 0, -99.9
2013-06, 0, -99.9
2013-07, 0, -99.9
2013-08, 0, -99.9
2013-09, 0, -99.9
2013-10, 0, -99.9
2013-11, 0, -99.9
2013-12, 0, -99.9
2014-01, 0, -99.9
2014-02, 0, -99.9
2014-03, 0, -99.9
2014-04, 0, -99.9
2014-05, 0, -99.9
2014-06, 0, -99.9
2014-07, 0, -99.9
2014-08, 0, -99.9
2014-09, 0, -99.9
2014-10, 0, -99.9
2014-11, 0, -99.9
2014-12, 0, -99.9
2015-01, 0, -99.9
2015-02, 0, -99.9
2015-03, 0, -99.9
2015-04, 0, -99.9
2015-05, 0, -99.9
2015-06, 0, -99.9
2015-07, 0, -99.9
2015-08, 0, -99.9
2015-09, 0, -99.9
2015-10, 0, -99.9
2015-11, 0, -99.9
2015-12, 0, -99.9
